epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,2418.53,1.01119,0.62831,1.18382,0.65984,0.71117,0.70222,0.50473,1.10972,0.54629,1.29861,0.00040475,0.00040475,0.00040475
183,2436.71,1.01559,0.64026,1.19636,0.70123,0.72602,0.69922,0.50005,1.11941,0.56175,1.29226,0.000399091,0.000399091,0.000399091
184,2474.65,1.02795,0.64494,1.18659,0.97922,0.63266,0.65842,0.46554,1.11959,0.55015,1.3036,0.000393432,0.000393432,0.000393432
185,2496.87,1.0081,0.61281,1.17623,0.60022,0.63767,0.66851,0.47576,1.1168,0.56533,1.28374,0.000387773,0.000387773,0.000387773
186,2511.21,1.01526,0.62242,1.18486,0.58747,0.64071,0.66508,0.47771,1.1122,0.54865,1.29042,0.000382115,0.000382115,0.000382115
187,2523.69,0.99376,0.62613,1.17822,0.69649,0.75368,0.68466,0.48882,1.11274,0.54595,1.28303,0.000376456,0.000376456,0.000376456
188,2536.22,0.98846,0.618,1.17007,0.64628,0.75423,0.67368,0.47821,1.11629,0.56202,1.28978,0.000370797,0.000370797,0.000370797
189,2548.56,0.99447,0.6102,1.17495,0.58824,0.63991,0.68469,0.49796,1.10148,0.54603,1.28253,0.000365138,0.000365138,0.000365138
190,2561.04,0.98825,0.6222,1.17032,0.72397,0.75294,0.75892,0.55024,1.08773,0.54556,1.26395,0.000359479,0.000359479,0.000359479
191,2574.11,0.98414,0.59626,1.16363,0.90244,0.64392,0.75999,0.54737,1.11138,0.54118,1.3011,0.00035382,0.00035382,0.00035382
192,2587.66,0.97861,0.60587,1.17059,0.72688,0.75294,0.70371,0.49791,1.1318,0.55085,1.3075,0.000348162,0.000348162,0.000348162
193,2655.6,0.98674,0.6107,1.17063,0.63787,0.7512,0.68525,0.49143,1.12347,0.5568,1.2857,0.000342503,0.000342503,0.000342503
194,2674.59,0.98813,0.59968,1.1711,0.62301,0.69608,0.67383,0.47711,1.17145,0.55422,1.33917,0.000336844,0.000336844,0.000336844
195,2686.41,0.98389,0.61698,1.16475,0.68462,0.75198,0.68469,0.48965,1.13842,0.53907,1.32874,0.000331185,0.000331185,0.000331185
196,2698.76,0.96862,0.60512,1.15941,0.64549,0.75102,0.68534,0.48912,1.11869,0.54093,1.30505,0.000325526,0.000325526,0.000325526
197,2715.02,0.98978,0.61548,1.1646,0.6732,0.75215,0.68373,0.49084,1.119,0.54713,1.32031,0.000319867,0.000319867,0.000319867
198,2731.4,0.97145,0.60585,1.17131,0.7361,0.75311,0.7604,0.54404,1.10246,0.54636,1.29837,0.000314209,0.000314209,0.000314209
199,2748.26,0.97306,0.60372,1.15613,0.636,0.7499,0.6878,0.49365,1.10432,0.54925,1.29166,0.00030855,0.00030855,0.00030855
200,2765.01,0.96641,0.59957,1.15868,0.65935,0.75231,0.68443,0.49103,1.08691,0.5409,1.27911,0.000302891,0.000302891,0.000302891
201,2781.67,0.97662,0.60717,1.15666,0.64785,0.75102,0.70256,0.50905,1.09223,0.54137,1.27648,0.000297232,0.000297232,0.000297232
202,2798.95,0.96605,0.60057,1.16476,0.65171,0.75182,0.68182,0.4967,1.10668,0.54167,1.2892,0.000291573,0.000291573,0.000291573
203,2916.03,0.9741,0.59955,1.1625,0.97192,0.61951,0.66468,0.47841,1.09888,0.54406,1.29207,0.000285914,0.000285914,0.000285914
204,2933.61,0.9601,0.59852,1.15904,0.65417,0.75294,0.68492,0.49714,1.08998,0.53797,1.28608,0.000280255,0.000280255,0.000280255
205,2949.91,0.95885,0.58691,1.1576,0.63797,0.75294,0.66998,0.48291,1.09221,0.53193,1.27491,0.000274597,0.000274597,0.000274597
206,2966.92,0.96138,0.60135,1.15233,0.71505,0.75519,0.75998,0.55057,1.10893,0.54355,1.30123,0.000268938,0.000268938,0.000268938
207,2984.83,0.98996,0.61085,1.17233,0.63681,0.75215,0.68408,0.49233,1.11736,0.53459,1.31264,0.000263279,0.000263279,0.000263279
208,3002.53,0.95045,0.59118,1.15049,0.58821,0.64071,0.67521,0.48782,1.09005,0.54654,1.2817,0.00025762,0.00025762,0.00025762
209,3020.31,0.95012,0.58364,1.14689,0.67626,0.75215,0.68662,0.49878,1.08657,0.53445,1.27446,0.000251961,0.000251961,0.000251961
210,3037.41,0.96148,0.58628,1.14983,0.63953,0.74894,0.66969,0.48362,1.09593,0.5469,1.28105,0.000246302,0.000246302,0.000246302
211,3431.79,0.94334,0.5817,1.14323,0.98166,0.6232,0.66265,0.47854,1.08876,0.53708,1.27764,0.000240644,0.000240644,0.000240644
212,3447.15,0.95129,0.60236,1.1532,0.62285,0.75201,0.66572,0.48265,1.07973,0.53376,1.26881,0.000234985,0.000234985,0.000234985
213,3458.6,0.94114,0.58747,1.15219,0.97117,0.63174,0.66705,0.48268,1.09461,0.53874,1.26761,0.000229326,0.000229326,0.000229326
214,3474.35,0.95126,0.59957,1.15102,0.63259,0.75311,0.7594,0.55516,1.08954,0.5422,1.27446,0.000223667,0.000223667,0.000223667
215,3491.15,0.95112,0.5931,1.15322,0.71867,0.75215,0.7029,0.51389,1.08799,0.5418,1.27239,0.000218008,0.000218008,0.000218008
216,3506.06,0.948,0.58683,1.14314,0.68017,0.75311,0.76006,0.55399,1.08797,0.53703,1.27174,0.000212349,0.000212349,0.000212349
217,3517.32,0.93324,0.57714,1.13565,0.64183,0.75005,0.67551,0.49279,1.09058,0.53391,1.27498,0.000206691,0.000206691,0.000206691
218,3528.4,0.95063,0.58787,1.14515,0.63473,0.75154,0.6776,0.48768,1.08863,0.53148,1.27419,0.000201032,0.000201032,0.000201032
219,3539.34,0.92832,0.57578,1.13513,0.6345,0.74974,0.68757,0.4953,1.09931,0.53759,1.27758,0.000195373,0.000195373,0.000195373
220,3550.39,0.93728,0.57578,1.15221,0.63241,0.74974,0.68363,0.49764,1.0767,0.53698,1.26038,0.000189714,0.000189714,0.000189714
221,3561.95,0.93144,0.57385,1.14171,0.62236,0.75615,0.66688,0.48526,1.06793,0.52573,1.25799,0.000184055,0.000184055,0.000184055
222,3572.86,0.93623,0.58266,1.13911,0.70858,0.75198,0.75994,0.55599,1.08926,0.53361,1.27739,0.000178396,0.000178396,0.000178396
223,3583.31,0.92825,0.57636,1.14021,0.66208,0.75294,0.68531,0.49919,1.0801,0.52992,1.27058,0.000172738,0.000172738,0.000172738
224,3593.7,0.93808,0.60114,1.14091,0.6744,0.751,0.67586,0.49711,1.07783,0.5321,1.26301,0.000167079,0.000167079,0.000167079
225,3604.07,0.92051,0.57852,1.13212,0.63119,0.75198,0.67634,0.49327,1.08717,0.54163,1.26973,0.00016142,0.00016142,0.00016142
226,3614.47,0.92671,0.58012,1.1347,0.75485,0.74192,0.70483,0.51511,1.10029,0.54357,1.284,0.000155761,0.000155761,0.000155761
227,3624.89,0.92563,0.56343,1.12902,0.69782,0.75102,0.70533,0.51829,1.09597,0.54148,1.2882,0.000150102,0.000150102,0.000150102
228,3635.3,0.9269,0.5804,1.14376,0.74799,0.7507,0.7039,0.52096,1.07469,0.53756,1.2791,0.000144443,0.000144443,0.000144443
229,3645.68,0.91334,0.56785,1.12946,0.64635,0.75215,0.6858,0.50427,1.08094,0.53481,1.27305,0.000138784,0.000138784,0.000138784
230,3656.11,0.91798,0.57156,1.12596,0.62553,0.75215,0.67232,0.49363,1.06474,0.52558,1.26532,0.000133126,0.000133126,0.000133126
231,3666.45,0.90772,0.56128,1.12217,0.62114,0.75247,0.67704,0.49347,1.09353,0.53155,1.28877,0.000127467,0.000127467,0.000127467
232,3676.85,0.91399,0.5647,1.1272,0.6574,0.75407,0.67684,0.49189,1.10033,0.54031,1.28624,0.000121808,0.000121808,0.000121808
233,3687.54,0.89969,0.55543,1.11858,0.63145,0.75215,0.67074,0.49107,1.07622,0.52723,1.28096,0.000116149,0.000116149,0.000116149
234,3698.93,0.91604,0.56274,1.13247,0.63406,0.75423,0.67006,0.49063,1.07286,0.53024,1.26981,0.00011049,0.00011049,0.00011049
235,3709.5,0.91283,0.56161,1.13497,0.63939,0.75519,0.6882,0.50698,1.07114,0.52518,1.26819,0.000104831,0.000104831,0.000104831
236,3719.92,0.90773,0.56651,1.12499,0.64938,0.75198,0.67444,0.49454,1.08267,0.53804,1.27647,9.91726e-05,9.91726e-05,9.91726e-05
237,3730.33,0.90072,0.55677,1.1163,0.6638,0.74894,0.68464,0.49967,1.09614,0.53567,1.28517,9.35138e-05,9.35138e-05,9.35138e-05
238,3740.82,0.91589,0.57438,1.13172,0.66836,0.75006,0.7055,0.52001,1.08318,0.52586,1.27698,8.78549e-05,8.78549e-05,8.78549e-05
239,3751.21,0.89581,0.55984,1.11908,0.66647,0.75102,0.70605,0.52221,1.07071,0.52447,1.26923,8.21961e-05,8.21961e-05,8.21961e-05
240,3761.62,0.90085,0.5588,1.12653,0.68983,0.75006,0.70443,0.52114,1.07556,0.52605,1.26704,7.65372e-05,7.65372e-05,7.65372e-05
241,3798.21,0.87325,0.47622,1.10125,0.70302,0.74782,0.68408,0.5023,1.08702,0.53072,1.28514,7.08784e-05,7.08784e-05,7.08784e-05
242,3808.26,0.82665,0.44604,1.0705,0.77371,0.74782,0.70338,0.51388,1.10662,0.54485,1.30516,6.52196e-05,6.52196e-05,6.52196e-05
243,3818.47,0.82256,0.44841,1.07101,0.76108,0.7467,0.70194,0.51384,1.11055,0.54071,1.30993,5.95607e-05,5.95607e-05,5.95607e-05
244,3828.73,0.80884,0.43624,1.06634,0.76538,0.74573,0.70304,0.51736,1.10253,0.53307,1.3018,5.39019e-05,5.39019e-05,5.39019e-05
245,3839.92,0.7933,0.4305,1.05954,0.70942,0.74437,0.68455,0.50154,1.107,0.53359,1.30127,4.8243e-05,4.8243e-05,4.8243e-05
246,3851.26,0.79049,0.42913,1.05652,0.70371,0.7467,0.68485,0.49938,1.11293,0.53013,1.30754,4.25842e-05,4.25842e-05,4.25842e-05
247,3861.54,0.80048,0.43122,1.06284,0.72399,0.74608,0.70431,0.51689,1.10344,0.5303,1.29578,3.69254e-05,3.69254e-05,3.69254e-05
248,3871.81,0.79628,0.43349,1.06432,0.70871,0.74721,0.76035,0.57012,1.09164,0.53308,1.28308,3.12665e-05,3.12665e-05,3.12665e-05
249,3882.07,0.78134,0.43308,1.05071,0.75084,0.74532,0.76055,0.57133,1.09013,0.53292,1.28162,2.56077e-05,2.56077e-05,2.56077e-05
250,3892.3,0.77106,0.42775,1.03738,0.79064,0.74706,0.7622,0.57137,1.08931,0.53261,1.27996,1.99488e-05,1.99488e-05,1.99488e-05
