epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,898.445,1.3866,0.87313,1.45633,0.93752,0.86431,0.93582,0.55769,1.43353,0.76818,1.53412,0.0011785,0.0011785,0.0011785
76,907.624,1.3825,0.87842,1.47438,0.93664,0.88114,0.93421,0.57681,1.37807,0.7668,1.49987,0.0011719,0.0011719,0.0011719
77,916.091,1.40428,0.88088,1.45276,0.88814,0.88416,0.92698,0.56659,1.36225,0.79732,1.483,0.0011653,0.0011653,0.0011653
78,926.666,1.37321,0.86351,1.45142,0.91924,0.87129,0.92967,0.56554,1.3893,0.78718,1.47511,0.0011587,0.0011587,0.0011587
79,936.811,1.36353,0.85342,1.43429,0.92038,0.89618,0.93996,0.58006,1.37817,0.75858,1.5016,0.0011521,0.0011521,0.0011521
80,946.078,1.38264,0.87848,1.44148,0.91124,0.87504,0.93323,0.56602,1.42888,0.78117,1.54808,0.0011455,0.0011455,0.0011455
81,955.353,1.35763,0.85704,1.43736,0.91295,0.85079,0.92399,0.55078,1.42084,0.82661,1.52796,0.00113889,0.00113889,0.00113889
82,964.656,1.35363,0.86507,1.43403,0.91958,0.90485,0.94162,0.57285,1.38171,0.73227,1.48187,0.00113229,0.00113229,0.00113229
83,974.034,1.36842,0.8567,1.44273,0.94499,0.88207,0.94221,0.5664,1.40878,0.7533,1.49375,0.00112569,0.00112569,0.00112569
84,983.525,1.34049,0.80582,1.40746,0.91028,0.88632,0.94008,0.57889,1.44491,0.75228,1.52158,0.00111909,0.00111909,0.00111909
85,993.002,1.35852,0.84231,1.4244,0.94141,0.87166,0.94247,0.56857,1.45051,0.77302,1.54125,0.00111249,0.00111249,0.00111249
86,1002.78,1.36154,0.83404,1.43046,0.91464,0.87985,0.93709,0.57154,1.39144,0.7753,1.48441,0.00110589,0.00110589,0.00110589
