epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,2297.05,1.06238,0.64209,1.22744,0.96535,0.61602,0.64517,0.44306,1.17553,0.58799,1.33276,0.000563197,0.000563197,0.000563197
155,2310.56,1.05756,0.63745,1.22266,0.9712,0.62004,0.64421,0.44347,1.17065,0.57476,1.32704,0.000557539,0.000557539,0.000557539
156,2322.98,1.07366,0.65329,1.24184,0.95698,0.62735,0.64661,0.44557,1.14681,0.56498,1.30797,0.00055188,0.00055188,0.00055188
157,2336.01,1.07324,0.63407,1.23091,0.63112,0.61701,0.64917,0.44821,1.16812,0.58049,1.324,0.000546221,0.000546221,0.000546221
158,2348.48,1.04783,0.63618,1.20912,0.95828,0.62199,0.64594,0.44483,1.14962,0.57063,1.29996,0.000540562,0.000540562,0.000540562
159,2361.29,1.06207,0.64289,1.22025,0.96431,0.61924,0.64639,0.44644,1.15102,0.5651,1.30102,0.000534903,0.000534903,0.000534903
160,2373.77,1.03763,0.64379,1.21661,0.96631,0.61524,0.64777,0.44016,1.15674,0.56688,1.29832,0.000529244,0.000529244,0.000529244
161,2386.2,1.02793,0.62501,1.21127,0.96608,0.61027,0.64302,0.44016,1.15287,0.55952,1.29362,0.000523586,0.000523586,0.000523586
162,2398.6,1.03912,0.63947,1.2174,0.96469,0.61941,0.64371,0.44846,1.12571,0.56384,1.28897,0.000517927,0.000517927,0.000517927
163,2411.17,1.03207,0.63468,1.2044,0.96361,0.61495,0.64264,0.44986,1.14463,0.57781,1.28136,0.000512268,0.000512268,0.000512268
164,2423.62,1.05139,0.64811,1.22835,0.97064,0.61573,0.64564,0.44591,1.16372,0.57681,1.30812,0.000506609,0.000506609,0.000506609
165,2435.04,1.03249,0.61268,1.20276,0.97265,0.61591,0.6456,0.44854,1.13652,0.58701,1.29581,0.00050095,0.00050095,0.00050095
166,2452.5,1.0389,0.63185,1.21076,0.95893,0.61967,0.644,0.44117,1.17748,0.58728,1.31595,0.000495291,0.000495291,0.000495291
167,2465.24,1.03548,0.63911,1.21111,0.97695,0.62009,0.64925,0.45281,1.13639,0.55945,1.29186,0.000489633,0.000489633,0.000489633
168,2480.91,1.02868,0.6177,1.20135,0.96185,0.61974,0.64603,0.45353,1.13701,0.54819,1.30219,0.000483974,0.000483974,0.000483974
169,2496.63,1.02939,0.61365,1.20716,0.97229,0.62408,0.64719,0.44507,1.13929,0.54159,1.29842,0.000478315,0.000478315,0.000478315
170,2512.12,1.04395,0.62418,1.20447,0.96956,0.62339,0.64986,0.45361,1.13129,0.55033,1.28184,0.000472656,0.000472656,0.000472656
171,2527.68,1.01403,0.60996,1.20137,0.97749,0.61374,0.64982,0.45633,1.12926,0.56178,1.29975,0.000466997,0.000466997,0.000466997
172,2543.45,1.02641,0.61875,1.19967,0.96773,0.6206,0.64992,0.45381,1.15326,0.56467,1.30839,0.000461338,0.000461338,0.000461338
173,2559.08,1.01913,0.60514,1.19735,0.97151,0.61921,0.64716,0.45634,1.12347,0.54966,1.28321,0.00045568,0.00045568,0.00045568
174,2574.83,1.00227,0.61127,1.18549,0.96552,0.62458,0.64668,0.45557,1.11264,0.54621,1.28183,0.000450021,0.000450021,0.000450021
175,2590.86,1.0036,0.59512,1.19207,0.9647,0.6191,0.64567,0.4558,1.13604,0.55348,1.28899,0.000444362,0.000444362,0.000444362
176,2608.04,1.00348,0.59376,1.18741,0.97005,0.60809,0.65005,0.45702,1.12623,0.55274,1.26515,0.000438703,0.000438703,0.000438703
