epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1580.17,1.17652,0.72006,1.28991,0.95482,0.60474,0.63568,0.4211,1.29118,0.65175,1.401,0.000766916,0.000766916,0.000766916
119,1589.7,1.17706,0.71194,1.28779,0.95353,0.60161,0.64809,0.43146,1.23289,0.6291,1.33888,0.000761257,0.000761257,0.000761257
120,1598.81,1.17955,0.71338,1.29016,0.9553,0.61075,0.63777,0.41654,1.30453,0.64245,1.41307,0.000755598,0.000755598,0.000755598
121,1609.35,1.186,0.73758,1.30901,0.96366,0.60785,0.64156,0.4306,1.22637,0.62412,1.35587,0.000749939,0.000749939,0.000749939
122,1618.87,1.15498,0.70504,1.27783,0.96022,0.60755,0.63713,0.42511,1.2573,0.64846,1.37219,0.00074428,0.00074428,0.00074428
123,1628.29,1.14776,0.70256,1.27571,0.9663,0.61912,0.64418,0.42243,1.32298,0.63703,1.40473,0.000738622,0.000738622,0.000738622
124,1637.98,1.12922,0.69186,1.27903,0.96719,0.60415,0.64252,0.42529,1.2866,0.63693,1.3702,0.000732963,0.000732963,0.000732963
125,1647.66,1.1588,0.68807,1.27974,0.95517,0.61204,0.6445,0.42992,1.26961,0.63306,1.36164,0.000727304,0.000727304,0.000727304
126,1657.23,1.14399,0.69881,1.28209,0.96691,0.60227,0.65708,0.44624,1.20865,0.6159,1.32235,0.000721645,0.000721645,0.000721645
127,1666.94,1.1408,0.69509,1.27074,0.95442,0.61152,0.64597,0.43332,1.24342,0.6415,1.36535,0.000715986,0.000715986,0.000715986
128,1676.57,1.14824,0.69564,1.28387,0.94751,0.61163,0.69811,0.4602,1.2779,0.63393,1.37416,0.000710327,0.000710327,0.000710327
129,1731.12,1.15046,0.70292,1.28497,0.96461,0.61726,0.65422,0.44055,1.26982,0.64076,1.36118,0.000704668,0.000704668,0.000704668
130,1740.52,1.13896,0.68715,1.2746,0.95068,0.61685,0.64844,0.43925,1.22348,0.64342,1.33065,0.00069901,0.00069901,0.00069901
131,1750.2,1.12323,0.69386,1.25498,0.94847,0.61845,0.64874,0.43773,1.22452,0.63247,1.33488,0.000693351,0.000693351,0.000693351
132,1759.59,1.14516,0.70669,1.27227,0.96359,0.61783,0.65187,0.4459,1.17227,0.58916,1.30482,0.000687692,0.000687692,0.000687692
133,1769.08,1.11746,0.68399,1.26,0.9633,0.60076,0.64231,0.43756,1.21881,0.65669,1.34563,0.000682033,0.000682033,0.000682033
134,1778.54,1.10997,0.68805,1.26259,0.95244,0.61305,0.66914,0.44331,1.26972,0.63611,1.37834,0.000676374,0.000676374,0.000676374
135,1788.06,1.10144,0.65866,1.24167,0.94902,0.61941,0.68546,0.46378,1.23051,0.60841,1.35922,0.000670715,0.000670715,0.000670715
136,1797.48,1.09402,0.6692,1.24481,0.95368,0.60566,0.64815,0.43472,1.23817,0.63554,1.34813,0.000665057,0.000665057,0.000665057
137,1806.94,1.10254,0.66138,1.2498,0.95721,0.6129,0.66643,0.46192,1.16161,0.59547,1.29702,0.000659398,0.000659398,0.000659398
138,1816.52,1.12053,0.67261,1.25738,0.65226,0.74686,0.71482,0.49788,1.20436,0.62143,1.32663,0.000653739,0.000653739,0.000653739
139,1826.04,1.1256,0.67308,1.26691,0.71582,0.72856,0.69997,0.48829,1.18063,0.58987,1.31201,0.00064808,0.00064808,0.00064808
140,1835.64,1.10721,0.676,1.25202,0.97147,0.60965,0.6595,0.45118,1.17254,0.58587,1.3108,0.000642421,0.000642421,0.000642421
141,1845.18,1.08652,0.66143,1.25005,0.96915,0.61652,0.64737,0.44882,1.18732,0.59842,1.31101,0.000636762,0.000636762,0.000636762
142,1854.72,1.10716,0.66135,1.25454,0.95968,0.6114,0.65031,0.43898,1.24885,0.60831,1.35443,0.000631104,0.000631104,0.000631104
143,1863.76,1.10473,0.67179,1.25485,0.96733,0.61091,0.66112,0.44311,1.25341,0.60515,1.36355,0.000625445,0.000625445,0.000625445
144,1874.31,1.08118,0.64538,1.23352,0.97359,0.61316,0.64571,0.44087,1.20631,0.60295,1.32295,0.000619786,0.000619786,0.000619786
145,1883.76,1.09091,0.6651,1.24161,0.96391,0.62442,0.65118,0.44807,1.18728,0.58303,1.29984,0.000614127,0.000614127,0.000614127
146,1893.41,1.09234,0.66584,1.24613,0.96195,0.61071,0.64026,0.43927,1.19056,0.61054,1.31878,0.000608468,0.000608468,0.000608468
147,1902.91,1.08979,0.66761,1.23784,0.97189,0.61148,0.64409,0.44144,1.17914,0.58207,1.29814,0.000602809,0.000602809,0.000602809
148,1912.44,1.10005,0.68326,1.24775,0.70743,0.74018,0.68819,0.4825,1.18478,0.58494,1.33607,0.000597151,0.000597151,0.000597151
149,1922.09,1.07393,0.65601,1.22448,0.9681,0.60868,0.68397,0.46961,1.20183,0.58414,1.3289,0.000591492,0.000591492,0.000591492
150,1931.6,1.0655,0.64885,1.22585,0.96964,0.6182,0.65199,0.44244,1.19856,0.58426,1.31866,0.000585833,0.000585833,0.000585833
151,1941.04,1.06373,0.63784,1.21924,0.95172,0.6162,0.65703,0.45126,1.20971,0.60544,1.33609,0.000580174,0.000580174,0.000580174
152,1950.54,1.06462,0.6393,1.22074,0.97384,0.60676,0.65454,0.44183,1.20857,0.59524,1.32754,0.000574515,0.000574515,0.000574515
153,1960.03,1.07356,0.65813,1.22602,0.97319,0.61524,0.66175,0.45036,1.1594,0.58766,1.2969,0.000568856,0.000568856,0.000568856
154,1969.49,1.06614,0.65251,1.21943,0.96113,0.61306,0.65113,0.45137,1.17318,0.5775,1.31483,0.000563197,0.000563197,0.000563197
155,1979,1.06273,0.6412,1.22026,0.64594,0.73182,0.6848,0.48154,1.16372,0.57417,1.31695,0.000557539,0.000557539,0.000557539
156,1988.57,1.08683,0.64971,1.23966,0.96518,0.62211,0.67973,0.46566,1.16961,0.56951,1.29863,0.00055188,0.00055188,0.00055188
157,1997.73,1.0513,0.63341,1.21186,0.62806,0.62639,0.66203,0.46329,1.15586,0.55837,1.31592,0.000546221,0.000546221,0.000546221
158,2007.3,1.05315,0.63479,1.21078,0.97417,0.6295,0.66331,0.45815,1.19082,0.54852,1.34114,0.000540562,0.000540562,0.000540562
159,2016.9,1.07536,0.64933,1.21836,0.61033,0.7507,0.68218,0.46977,1.15053,0.56288,1.29149,0.000534903,0.000534903,0.000534903
160,2026.4,1.0522,0.64962,1.22301,0.96067,0.63325,0.66807,0.46573,1.18229,0.56048,1.31713,0.000529244,0.000529244,0.000529244
161,2035.86,1.02003,0.61919,1.2005,0.97268,0.61332,0.65147,0.45009,1.18125,0.58122,1.3149,0.000523586,0.000523586,0.000523586
162,2045.33,1.03997,0.64581,1.20481,0.96665,0.62585,0.65368,0.456,1.15205,0.56548,1.2842,0.000517927,0.000517927,0.000517927
163,2054.88,1.03548,0.63002,1.20318,0.70872,0.73294,0.71335,0.50203,1.14778,0.57219,1.28811,0.000512268,0.000512268,0.000512268
164,2064.39,1.04574,0.64413,1.22159,0.96855,0.61604,0.65778,0.4567,1.15332,0.57688,1.28737,0.000506609,0.000506609,0.000506609
165,2073.88,1.03456,0.61056,1.20007,0.97326,0.62547,0.67623,0.48236,1.12231,0.54331,1.26874,0.00050095,0.00050095,0.00050095
166,2083.32,1.02814,0.62025,1.20042,0.96618,0.62104,0.66816,0.47172,1.14715,0.55899,1.27482,0.000495291,0.000495291,0.000495291
167,2092.75,1.0359,0.64267,1.20201,0.97199,0.61956,0.66604,0.46484,1.1574,0.56215,1.29595,0.000489633,0.000489633,0.000489633
168,2102.19,1.03462,0.61998,1.19466,0.97194,0.62045,0.65381,0.4554,1.155,0.55536,1.29198,0.000483974,0.000483974,0.000483974
169,2111.66,1.01768,0.61172,1.1977,0.97102,0.61028,0.64723,0.45373,1.15395,0.56696,1.29067,0.000478315,0.000478315,0.000478315
170,2121.13,1.03737,0.62521,1.20257,0.97896,0.62061,0.64908,0.45604,1.1437,0.55549,1.27449,0.000472656,0.000472656,0.000472656
171,2130.08,1.01837,0.61422,1.19676,0.97411,0.62331,0.65348,0.45563,1.14621,0.56741,1.27991,0.000466997,0.000466997,0.000466997
172,2141.58,1.01893,0.61341,1.18721,0.97862,0.62548,0.65162,0.45821,1.12849,0.55443,1.25745,0.000461338,0.000461338,0.000461338
173,2151.01,1.02826,0.60539,1.19614,0.97141,0.62245,0.64861,0.45883,1.12888,0.56538,1.27545,0.00045568,0.00045568,0.00045568
174,2160.47,1.0138,0.61676,1.18311,0.67765,0.73709,0.66766,0.47805,1.10225,0.57378,1.25562,0.000450021,0.000450021,0.000450021
175,2169.91,1.00499,0.59804,1.18707,0.97096,0.62426,0.6638,0.46378,1.12257,0.56762,1.25793,0.000444362,0.000444362,0.000444362
176,2179.38,1.02363,0.60252,1.18969,0.9708,0.62451,0.65351,0.46179,1.11515,0.55253,1.27232,0.000438703,0.000438703,0.000438703
177,2188.92,1.00426,0.60865,1.17899,0.96372,0.62069,0.65132,0.45594,1.1387,0.56541,1.27794,0.000433044,0.000433044,0.000433044
178,2198.39,0.98769,0.60661,1.18217,0.97568,0.61805,0.64901,0.45317,1.1222,0.54876,1.27218,0.000427385,0.000427385,0.000427385
179,2207.87,1.0043,0.59323,1.18628,0.97127,0.62209,0.64847,0.45712,1.11168,0.55139,1.25329,0.000421726,0.000421726,0.000421726
180,2217.3,1.01765,0.61755,1.19348,0.97153,0.62237,0.65215,0.45562,1.1178,0.5494,1.26391,0.000416068,0.000416068,0.000416068
181,2226.75,0.98521,0.59502,1.17777,0.97257,0.61688,0.65028,0.45607,1.10992,0.54981,1.25142,0.000410409,0.000410409,0.000410409
