epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,908.605,1.27287,0.81163,1.40061,0.9515,0.58942,0.63563,0.40593,1.30858,0.70474,1.45932,0.000817845,0.000817845,0.000817845
110,916.308,1.26965,0.81255,1.3968,0.95837,0.57751,0.68467,0.4296,1.34613,0.74917,1.47456,0.000812186,0.000812186,0.000812186
111,924.649,1.27899,0.79373,1.40435,0.95604,0.57887,0.63056,0.3811,1.42086,0.7309,1.52372,0.000806528,0.000806528,0.000806528
112,932.959,1.26119,0.79131,1.38576,0.94458,0.58584,0.63652,0.41278,1.31665,0.69513,1.41845,0.000800869,0.000800869,0.000800869
113,941.35,1.27363,0.79792,1.38948,0.95625,0.59942,0.63884,0.40298,1.31726,0.66772,1.4228,0.00079521,0.00079521,0.00079521
114,949.657,1.24813,0.77326,1.36655,0.95573,0.59795,0.63476,0.40767,1.29297,0.69104,1.43412,0.000789551,0.000789551,0.000789551
115,957.983,1.24877,0.75699,1.37311,0.96241,0.59503,0.63921,0.40718,1.31433,0.71321,1.44128,0.000783892,0.000783892,0.000783892
116,966.282,1.26371,0.77659,1.36181,0.95681,0.58906,0.63901,0.39879,1.35813,0.73375,1.46751,0.000778233,0.000778233,0.000778233
117,974.522,1.26449,0.79013,1.38708,0.94828,0.59601,0.63605,0.41153,1.29667,0.70586,1.43536,0.000772575,0.000772575,0.000772575
118,982.817,1.25863,0.7718,1.36169,0.96081,0.58977,0.63622,0.41166,1.2563,0.69263,1.3903,0.000766916,0.000766916,0.000766916
119,991.153,1.22331,0.77899,1.34811,0.95713,0.57933,0.63323,0.40382,1.30241,0.72358,1.42139,0.000761257,0.000761257,0.000761257
120,999.426,1.23807,0.77809,1.37421,0.94969,0.58767,0.63354,0.4014,1.29461,0.65956,1.41872,0.000755598,0.000755598,0.000755598
121,1007.7,1.26657,0.80879,1.37487,0.95654,0.59414,0.64753,0.4068,1.30588,0.70635,1.43096,0.000749939,0.000749939,0.000749939
122,1015.97,1.23123,0.77372,1.35926,0.9472,0.5935,0.65751,0.43593,1.22847,0.67119,1.3743,0.00074428,0.00074428,0.00074428
