epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,1177.96,1.2644,0.98465,1.22474,0.81608,0.50013,0.57512,0.34307,1.28633,0.96505,1.27013,0.000387052,0.000387052,0.000387052
147,1184.74,1.26467,0.98792,1.21658,0.82064,0.55674,0.59691,0.35825,1.29407,0.96957,1.26277,0.000383453,0.000383453,0.000383453
148,1191.51,1.26234,0.96244,1.21446,0.73876,0.5429,0.59739,0.36472,1.26423,0.9514,1.25641,0.000379853,0.000379853,0.000379853
149,1198.31,1.26189,0.9644,1.19665,0.77233,0.50313,0.57931,0.34681,1.2933,0.99244,1.27248,0.000376253,0.000376253,0.000376253
150,1205.2,1.26818,0.97218,1.22903,0.77298,0.52691,0.59239,0.35204,1.29333,1.00341,1.26701,0.000372654,0.000372654,0.000372654
151,1212.13,1.24271,0.95983,1.20647,0.77307,0.55891,0.59708,0.35361,1.29303,0.96733,1.27572,0.000369054,0.000369054,0.000369054
152,1218.94,1.25156,0.97194,1.21373,0.7822,0.53924,0.58809,0.33619,1.3211,0.97865,1.2819,0.000365454,0.000365454,0.000365454
153,1225.71,1.28528,1.016,1.21983,0.69724,0.5246,0.56819,0.34069,1.31072,1.00993,1.28753,0.000361855,0.000361855,0.000361855
154,1232.54,1.23863,0.96321,1.20767,0.78169,0.51466,0.57273,0.35203,1.2835,0.99353,1.27651,0.000358255,0.000358255,0.000358255
155,1239.33,1.22567,0.93546,1.18856,0.80718,0.55507,0.60435,0.36334,1.29213,0.97529,1.26759,0.000354655,0.000354655,0.000354655
156,1246.11,1.23178,0.94903,1.20061,0.7346,0.56016,0.60354,0.35877,1.31846,0.97012,1.27678,0.000351056,0.000351056,0.000351056
157,1252.87,1.23455,0.9462,1.20274,0.72448,0.54927,0.59342,0.35779,1.28486,0.98755,1.2731,0.000347456,0.000347456,0.000347456
158,1259.73,1.208,0.93131,1.19626,0.81306,0.54235,0.61106,0.36981,1.29418,0.97622,1.27713,0.000343857,0.000343857,0.000343857
159,1266.47,1.23382,0.94821,1.19189,0.7394,0.5532,0.5992,0.36421,1.29971,0.97865,1.2822,0.000340257,0.000340257,0.000340257
160,1273.26,1.20899,0.92149,1.18277,0.81891,0.53437,0.60372,0.35465,1.28469,0.96876,1.26461,0.000336657,0.000336657,0.000336657
161,1280.05,1.21455,0.93546,1.1971,0.81261,0.52183,0.60266,0.362,1.28603,1.00233,1.26281,0.000333058,0.000333058,0.000333058
162,1286.83,1.21836,0.92634,1.19605,0.83462,0.52149,0.5975,0.3577,1.28599,0.96414,1.26665,0.000329458,0.000329458,0.000329458
163,1293.66,1.20422,0.9401,1.19714,0.80341,0.55555,0.61474,0.36453,1.27988,0.96433,1.26041,0.000325858,0.000325858,0.000325858
164,1300.5,1.21503,0.93421,1.1802,0.75061,0.53252,0.5892,0.34219,1.29868,0.97112,1.26908,0.000322259,0.000322259,0.000322259
165,1307.35,1.20262,0.90185,1.18138,0.78099,0.56693,0.61417,0.36279,1.25899,0.95386,1.25377,0.000318659,0.000318659,0.000318659
166,1314.13,1.21093,0.91441,1.19838,0.73844,0.583,0.61155,0.34597,1.29339,0.97149,1.28382,0.000315059,0.000315059,0.000315059
167,1320.94,1.20327,0.90108,1.17907,0.78192,0.54687,0.6054,0.34043,1.29604,0.97733,1.28128,0.00031146,0.00031146,0.00031146
168,1327.74,1.20417,0.89799,1.18494,0.72,0.56966,0.60657,0.36377,1.25246,0.95904,1.24526,0.00030786,0.00030786,0.00030786
169,1334.61,1.21476,0.92465,1.19105,0.72561,0.55088,0.60134,0.36326,1.26868,0.94846,1.25331,0.00030426,0.00030426,0.00030426
170,1341.41,1.18444,0.9046,1.17846,0.72808,0.54621,0.60542,0.36993,1.2695,0.93366,1.25481,0.000300661,0.000300661,0.000300661
171,1348.15,1.20966,0.89983,1.16458,0.83569,0.55237,0.62572,0.38436,1.28376,0.96297,1.2667,0.000297061,0.000297061,0.000297061
172,1355.05,1.19895,0.89776,1.16319,0.82444,0.53581,0.61503,0.37382,1.28276,0.93403,1.25394,0.000293462,0.000293462,0.000293462
173,1361.8,1.18829,0.8938,1.16318,0.76183,0.5358,0.61328,0.36408,1.29539,0.94391,1.27545,0.000289862,0.000289862,0.000289862
174,1368.57,1.17512,0.87274,1.15868,0.78938,0.56338,0.6189,0.37317,1.27049,0.96208,1.25726,0.000286262,0.000286262,0.000286262
175,1375.39,1.18002,0.89558,1.17348,0.71147,0.58109,0.61185,0.36395,1.26081,0.92298,1.2499,0.000282663,0.000282663,0.000282663
176,1382.15,1.17864,0.89386,1.17844,0.76016,0.57084,0.61451,0.38233,1.26054,0.93673,1.24739,0.000279063,0.000279063,0.000279063
177,1388.98,1.16972,0.87502,1.16664,0.84257,0.54412,0.61642,0.38883,1.24625,0.94341,1.24877,0.000275463,0.000275463,0.000275463
178,1395.78,1.16274,0.89138,1.16614,0.78406,0.54501,0.60766,0.36164,1.25031,0.92756,1.24619,0.000271864,0.000271864,0.000271864
179,1402.63,1.18313,0.88524,1.17804,0.81398,0.54539,0.61319,0.37287,1.25671,0.94227,1.25031,0.000268264,0.000268264,0.000268264
180,1409.42,1.14917,0.8883,1.16028,0.66912,0.59634,0.61009,0.37832,1.25193,0.93511,1.24597,0.000264664,0.000264664,0.000264664
